country,iso3,reporter_code,base_year,base_year_2,future_year,future_year_2,base_window,future_window,horizon,product_level,active_threshold_usd_2024,persistence_rule,channel_type,channel_type_label,channel,channel_label,channel_order,base_value_2024_usd,future_value_2024_usd,net_contribution_2024_usd,positive_expansion_2024_usd,contraction_2024_usd,product_count,partner_count,cell_count,total_base_exports_2024_usd,total_future_exports_2024_usd,total_net_growth_2024_usd,total_positive_expansion_2024_usd,total_contraction_2024_usd,positive_expansion_share,net_growth_share,contraction_share,within_continuing_positive_expansion_share,within_continuing_net_growth_share
Azerbaijan,AZE,31,1998,1999,2003,2004,1998-1999,2003-2004,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_lost_product_specific_partner,Continuing HS4 products to lost product-specific partners,4,160435350.96039355,57143544.824611045,-103291806.13578247,19411277.289941497,122703083.42572396,46,30,89,1339308587.88963,4880871177.91974,3541562590.0301085,3952860214.1412935,411297624.11118543,0.004910691559620036,-0.029165602332303926,0.29833161251754237,,
Azerbaijan,AZE,31,1998,1999,2003,2004,1998-1999,2003-2004,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_below_threshold_product_specific_partner_residual,Continuing HS4 products below product-specific partner threshold,5,112907371.9381409,287372058.03517485,174464686.09703383,276256979.47316366,101792293.3761298,85,114,990,1339308587.88963,4880871177.91974,3541562590.0301085,3952860214.1412935,411297624.11118543,0.06988786967089268,0.04926206488293367,0.2474905941800735,,
Azerbaijan,AZE,31,1998,1999,2003,2004,1998-1999,2003-2004,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,dying_product_cells,Dying HS4 product cells,6,58628798.80995446,2027172.9800245198,-56601625.82992994,1062535.5369715695,57664161.36690152,53,69,518,1339308587.88963,4880871177.91974,3541562590.0301085,3952860214.1412935,411297624.11118543,0.000268801697861808,-0.01598210518409862,0.14020057006532394,,
Azerbaijan,AZE,31,1998,1999,2003,2004,1998-1999,2003-2004,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,below_threshold_product_residual,Below-threshold product residual cells,7,22512967.36688555,126789569.93245544,104276602.5655699,126033172.88309339,21756570.317523487,566,79,2117,1339308587.88963,4880871177.91974,3541562590.0301085,3952860214.1412935,411297624.11118543,0.031884044983986976,0.02944367067212651,0.052897388757203394,,
Azerbaijan,AZE,31,1998,1999,2003,2004,1998-1999,2003-2004,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,new_reporter_partner_new_product,New reporter partners with net-new HS4 products,1,2364.603177206843,1486897.7697049142,1484533.1665277071,1486406.000693063,1872.8341653557363,22,10,33,1339308587.88963,4880871177.91974,3541562590.0301085,3952860214.1412935,411297624.11118543,0.00037603302929242716,0.00041917462385299435,4.553476741819097e-06,,
Azerbaijan,AZE,31,1998,1999,2003,2004,1998-1999,2003-2004,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,new_reporter_partner_existing_product,New reporter partners with continuing HS4 products,2,8541415.122938933,230567322.26662555,222025907.14368662,225955310.87147534,3929403.727788722,40,15,106,1339308587.88963,4880871177.91974,3541562590.0301085,3952860214.1412935,411297624.11118543,0.05716248453793632,0.06269151017370529,0.009553674753848062,,
Azerbaijan,AZE,31,1998,1999,2003,2004,1998-1999,2003-2004,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,existing_reporter_partner_new_product,Existing reporter partners with net-new HS4 products,3,5529158.532580591,131160949.17710593,125631790.64452533,127766894.35473582,2135103.710210487,69,37,435,1339308587.88963,4880871177.91974,3541562590.0301085,3952860214.1412935,411297624.11118543,0.032322644220418376,0.035473548031649295,0.005191140393345203,,
Azerbaijan,AZE,31,1998,1999,2003,2004,1998-1999,2003-2004,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,existing_reporter_partner_existing_product,Existing reporter partners with continuing HS4 products,4,1197185358.1844547,4269542183.626734,3072356825.442278,3354205960.0945835,281849134.65230477,87,40,970,1339308587.88963,4880871177.91974,3541562590.0301085,3952860214.1412935,411297624.11118543,0.8485516255027097,0.8675144790865205,0.6852680835717956,,
Azerbaijan,AZE,31,1998,1999,2003,2004,1998-1999,2003-2004,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,lost_reporter_partner,Lost reporter partners,5,12669780.508476628,6105068.371786943,-6564712.136689685,3721269.52587092,10285981.662560606,377,6,449,1339308587.88963,4880871177.91974,3541562590.0301085,3952860214.1412935,411297624.11118543,0.0009414118699563771,-0.001853620250894359,0.02500860948270397,,
Azerbaijan,AZE,31,1998,1999,2003,2004,1998-1999,2003-2004,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,reporter_partner_product_residual,Reporter-partner/product residual cells,6,115380510.93800232,242008756.70778254,126628245.76978022,239724373.29393566,113096127.5241554,635,106,2472,1339308587.88963,4880871177.91974,3541562590.0301085,3952860214.1412935,411297624.11118543,0.06064580083968707,0.035754908335166175,0.27497393832156514,,
Azerbaijan,AZE,31,1998,1999,2008,2009,1998-1999,2008-2009,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,net_new_product,Net-new HS4 products,1,10670501.731479246,982681266.4391835,972010764.7077042,976771986.3626798,4761221.654975644,112,78,857,1339308587.8896303,43689221564.56623,42349912976.6766,42702193187.21963,352280210.54302704,0.02287404729026936,0.022951895207978832,0.013515438882122829,,
Azerbaijan,AZE,31,1998,1999,2008,2009,1998-1999,2008-2009,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_to_new_product_specific_partner,Continuing HS4 products to new product-specific partners,2,154824168.02998972,13661034801.399025,13506210633.369036,13517424176.921755,11213543.552719869,56,51,150,1339308587.8896303,43689221564.56623,42349912976.6766,42702193187.21963,352280210.54302704,0.3165510520187379,0.31891944242736275,0.03183131841392567,,
Azerbaijan,AZE,31,1998,1999,2008,2009,1998-1999,2008-2009,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_to_existing_product_specific_partner,Continuing HS4 products to existing product-specific partners,3,868903932.9717499,26994074127.63062,26125170194.658867,26175590969.688236,50420775.029367946,41,23,75,1339308587.8896303,43689221564.56623,42349912976.6766,42702193187.21963,352280210.54302704,0.6129800138116173,0.616888403266538,0.14312690159815156,,
Azerbaijan,AZE,31,1998,1999,2008,2009,1998-1999,2008-2009,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_lost_product_specific_partner,Continuing HS4 products to lost product-specific partners,4,142113100.3326595,13442753.25821164,-128670347.07444787,3869466.5030636312,132539813.57751149,39,29,78,1339308587.8896303,43689221564.56623,42349912976.6766,42702193187.21963,352280210.54302704,9.061517018806722e-05,-0.003038267095030646,0.37623405916899566,,
Azerbaijan,AZE,31,1998,1999,2008,2009,1998-1999,2008-2009,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_below_threshold_product_specific_partner_residual,Continuing HS4 products below product-specific partner threshold,5,65042939.78593521,2001881398.3509138,1936838458.5649781,1994238955.830152,57400497.26517369,78,110,1022,1339308587.8896303,43689221564.56623,42349912976.6766,42702193187.21963,352280210.54302704,0.046701089732950986,0.045734178004843945,0.16293988577074178,,
Azerbaijan,AZE,31,1998,1999,2008,2009,1998-1999,2008-2009,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,dying_product_cells,Dying HS4 product cells,6,80349172.11461706,8656520.676419215,-71692651.43819785,7807443.98627313,79500095.42447099,60,78,656,1339308587.8896303,43689221564.56623,42349912976.6766,42702193187.21963,352280210.54302704,0.00018283473057327244,-0.0016928641973286038,0.2256728963058257,,
Azerbaijan,AZE,31,1998,1999,2008,2009,1998-1999,2008-2009,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,below_threshold_product_residual,Below-threshold product residual cells,7,17404772.92319948,27450696.81184634,10045923.888646863,26490187.927454308,16444264.038807444,533,90,2145,1339308587.8896303,43689221564.56623,42349912976.6766,42702193187.21963,352280210.54302704,0.0006203472456628429,0.0002372123856353486,0.04667949986023687,,
Azerbaijan,AZE,31,1998,1999,2008,2009,1998-1999,2008-2009,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,new_reporter_partner_new_product,New reporter partners with net-new HS4 products,1,694942.1937810892,10473238.020481646,9778295.826700555,10473153.037950838,694857.2112502834,31,17,70,1339308587.8896303,43689221564.56623,42349912976.6766,42702193187.21963,352280210.54302704,0.0002452603076388441,0.00023089293789306636,0.001972455989449951,,
Azerbaijan,AZE,31,1998,1999,2008,2009,1998-1999,2008-2009,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,new_reporter_partner_existing_product,New reporter partners with continuing HS4 products,2,32208995.58089661,4380054676.556811,4347845680.975916,4372316002.341969,24470321.366054296,43,28,171,1339308587.8896303,43689221564.56623,42349912976.6766,42702193187.21963,352280210.54302704,0.1023909002325099,0.10266480791519945,0.06946266248772304,,
Azerbaijan,AZE,31,1998,1999,2008,2009,1998-1999,2008-2009,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,existing_reporter_partner_new_product,Existing reporter partners with net-new HS4 products,3,9968420.963638943,972046969.8939265,962078548.9302876,966137774.7999537,4059225.869666143,112,40,731,1339308587.8896303,43689221564.56623,42349912976.6766,42702193187.21963,352280210.54302704,0.02262501531394668,0.022717367789164854,0.011522718983870807,,
Azerbaijan,AZE,31,1998,1999,2008,2009,1998-1999,2008-2009,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,existing_reporter_partner_existing_product,Existing reporter partners with continuing HS4 products,4,1179378550.1702707,37212986511.65838,36033607961.4881,36241632287.74483,208024326.25672114,80,41,988,1339308587.8896303,43689221564.56623,42349912976.6766,42702193187.21963,352280210.54302704,0.8487065788131841,0.8508543566862325,0.5905081240188294,,
Azerbaijan,AZE,31,1998,1999,2008,2009,1998-1999,2008-2009,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,lost_reporter_partner,Lost reporter partners,5,10219412.896358164,1061656.027552765,-9157756.868805397,866898.9830665708,10024655.851871971,40,5,53,1339308587.8896303,43689221564.56623,42349912976.6766,42702193187.21963,352280210.54302704,2.0301041196310866e-05,-0.00021624027595638405,0.028456483083223242,,
Azerbaijan,AZE,31,1998,1999,2008,2009,1998-1999,2008-2009,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,reporter_partner_product_residual,Reporter-partner/product residual cells,6,106838266.08468473,1112598512.4090707,1005760246.324386,1110767070.3118494,105006823.98746324,641,106,2970,1339308587.8896303,43689221564.56623,42349912976.6766,42702193187.21963,352280210.54302704,0.02601194429152392,0.023748814947466106,0.2980775554369037,,
Azerbaijan,AZE,31,1999,2000,2004,2005,1999-2000,2004-2005,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,net_new_product,Net-new HS4 products,1,4726872.122127087,449984162.78384185,445257290.6617146,448216619.42588806,2959328.7641733848,83,69,615,2286454597.8770046,6093822865.100752,3807368267.223748,4376539552.680149,569171285.4564006,0.10241347394002293,0.11694621045586083,0.005199364127795716,,
Azerbaijan,AZE,31,1999,2000,2004,2005,1999-2000,2004-2005,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_to_new_product_specific_partner,Continuing HS4 products to new product-specific partners,2,29359464.302242264,744434356.4613388,715074892.1590965,716712698.1656392,1637806.006542599,58,44,132,2286454597.8770046,6093822865.100752,3807368267.223748,4376539552.680149,569171285.4564006,0.1637624176677968,0.18781342963718975,0.002877527465619236,,
Azerbaijan,AZE,31,1999,2000,2004,2005,1999-2000,2004-2005,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_to_existing_product_specific_partner,Continuing HS4 products to existing product-specific partners,3,1825651026.244028,4487755615.101116,2662104588.8570886,2837512192.3779516,175407603.52086315,56,30,112,2286454597.8770046,6093822865.100752,3807368267.223748,4376539552.680149,569171285.4564006,0.6483460638760337,0.6991980817233208,0.3081806970993087,,
Azerbaijan,AZE,31,1999,2000,2004,2005,1999-2000,2004-2005,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_lost_product_specific_partner,Continuing HS4 products to lost product-specific partners,4,154399155.4388441,24023908.0397604,-130375247.39908369,17087927.696667172,147463175.0957509,51,35,82,2286454597.8770046,6093822865.100752,3807368267.223748,4376539552.680149,569171285.4564006,0.0039044380819551134,-0.03424287808495881,0.2590840031178045,,
Azerbaijan,AZE,31,1999,2000,2004,2005,1999-2000,2004-2005,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_below_threshold_product_specific_partner_residual,Continuing HS4 products below product-specific partner threshold,5,154137086.5160573,372731704.8160362,218594618.2999789,343600438.3266793,125005820.0267003,93,112,1201,2286454597.8770046,6093822865.100752,3807368267.223748,4376539552.680149,569171285.4564006,0.07850961568855508,0.05741357361770876,0.21962776974327167,,
Azerbaijan,AZE,31,1999,2000,2004,2005,1999-2000,2004-2005,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,dying_product_cells,Dying HS4 product cells,6,82694820.82942362,2226665.155324519,-80468155.67409912,1349390.70292641,81817546.37702551,49,75,451,2286454597.8770046,6093822865.100752,3807368267.223748,4376539552.680149,569171285.4564006,0.0003083236622641869,-0.021134849593305766,0.14374854893007927,,
